   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   121        15           5              0              0             1.0      
   122        26           8              0              0             1.0      
   123        15           5              0              0             1.0      
   124        16           5              1              0             0.8      
   125        12           4              0              0             1.0      
   126        9            3              0              0             1.0      
   127        14           4              1              0            0.75      
   128        26           8              0              0             1.0      
   129        24           7              1              0       0.8571428571428571
   130        19           6              1              0       0.8333333333333334
   131        10           3              0              0             1.0      
   132        18           6              0              0             1.0      
   133        22           7              1              0       0.8571428571428571
   134        15           5              0              0             1.0      
   135        14           4              1              0            0.75      
   136        15           5              0              0             1.0      
   137        16           5              0              0             1.0      
   138        18           6              0              0             1.0      
   139        7            2              0              0             1.0      
   140        16           5              0              0             1.0      
   141        22           6              0              0             1.0      
   142        17           5              1              0             0.8      
   143        21           6              0              0             1.0      
   144        16           5              0              0             1.0      
   145        16           5              0              0             1.0      
   146        24           7              0              0             1.0      
   147        11           4              0              0             1.0      
   148        16           5              0              0             1.0      
   149        13           4              0              0             1.0      
   150        17           5              1              0             0.8      
   151        21           6              1              0       0.8333333333333334
   152        8            2              0              0             1.0      
   153        11           4              0              0             1.0      
   154        11           3              1              0       0.6666666666666666
   155        16           5              0              0             1.0      
   156        9            3              0              0             1.0      
   157        17           5              1              0             0.8      
   158        11           4              0              0             1.0      
   159        22           6              0              0             1.0      
   160        16           5              0              0             1.0      
   161        9            3              0              0             1.0      
   162        13           4              0              0             1.0      
   163        16           5              0              0             1.0      
   164        18           5              0              0             1.0      
   165        19           5              1              0             0.8      
   166        16           5              0              0             1.0      
   167        21           6              0              0             1.0      
   168        8            2              0              0             1.0      
   169        26           7              1              0       0.8571428571428571
   170        21           6              0              0             1.0      
   171        18           5              0              0             1.0      
   172        20           6              1              0       0.8333333333333334
   173        16           5              0              0             1.0      
   174        15           5              0              0             1.0      
   175        16           5              1              0             0.8      
   176        15           4              0              0             1.0      
   177        16           5              1              0             0.8      
   178        10           3              0              0             1.0      
   179        21           6              1              0       0.8333333333333334
   180        18           6              0              0             1.0      
   181        15           5              0              0             1.0      
   182        14           4              1              0            0.75      
   183        27           8              1              0            0.875     
   184        16           5              0              0             1.0      
   185        17           5              0              0             1.0      
   186        20           6              0              0             1.0      
   187        10           3              0              0             1.0      
   188        13           4              1              0            0.75      
   189        7            2              0              0             1.0      
   190        9            3              0              0             1.0      
   191        20           5              1              0             0.8      
   192        19           6              0              0             1.0      
   193        13           4              0              0             1.0      
   194        10           3              0              0             1.0      
   195        17           5              1              0             0.8      
   196        10           3              0              0             1.0      
   197        16           5              0              0             1.0      
   198        20           6              1              0       0.8333333333333334
   199        20           6              1              0       0.8333333333333334
   200        10           3              0              0             1.0      
   201        18           5              0              0             1.0      
   202        14           4              1              0            0.75      
   203        9            3              0              0             1.0      
   204        9            3              0              0             1.0      
   205        18           6              0              0             1.0      
   206        26           8              0              0             1.0      
   207        15           5              0              0             1.0      
   208        10           3              0              0             1.0      
   209        14           4              1              0            0.75      
   210        22           6              1              0       0.8333333333333334
   211        15           4              0              0             1.0      
   212        18           5              0              0             1.0      
   213        10           3              0              0             1.0      
   214        16           5              0              0             1.0      
   215        15           5              0              0             1.0      
   216        19           6              0              0             1.0      
   217        20           6              0              0             1.0      
   218        12           4              0              0             1.0      
   219        14           4              1              0            0.75      
   220        22           7              1              0       0.8571428571428571
   221        12           4              0              0             1.0      
   222        15           5              0              0             1.0      
   223        15           5              0              0             1.0      
   224        10           3              0              0             1.0      
   225        26           8              0              0             1.0      
   226        21           6              1              0       0.8333333333333334
   227        18           6              0              0             1.0      
   228        10           3              0              0             1.0      
   229        10           3              0              0             1.0      
   230        22           7              1              0       0.8571428571428571
   231        8            2              0              0             1.0      
   232        15           5              0              0             1.0      
   233        17           5              0              0             1.0      
   234        18           6              0              0             1.0      
   235        15           5              0              0             1.0      
   236        15           5              0              0             1.0      
   237        24           7              1              0       0.8571428571428571
   238        12           4              0              0             1.0      
   239        15           5              0              0             1.0      
   240        20           6              0              0             1.0      
   241        8            3              0              0             1.0      
   242        25           8              0              0             1.0      
   243        11           4              0              0             1.0      
   244        16           5              0              0             1.0      
   245        23           6              0              0             1.0      
   246        17           5              1              0             0.8      
   247        8            3              0              0             1.0      
   248        14           4              1              0            0.75      
   249        17           5              1              0             0.8      
   250        7            2              0              0             1.0      
   251        18           5              0              0             1.0      
   252        22           6              1              0       0.8333333333333334
   253        22           6              1              0       0.8333333333333334
   254        17           5              1              0             0.8      
   255        20           6              1              0       0.8333333333333334
   256        17           5              1              0             0.8      
   257        24           7              0              0             1.0      
   258        19           6              0              0             1.0      
   259        22           6              1              0       0.8333333333333334
   260        19           6              0              0             1.0      
   261        13           4              0              0             1.0      
   262        13           4              0              0             1.0      
   263        24           7              0              0             1.0      
   264        5            2              0              0             1.0      
   265        22           7              0              0             1.0      
   266        13           4              0              0             1.0      
   267        23           7              1              0       0.8571428571428571
   268        17           5              1              0             0.8      
   269        24           7              0              0             1.0      
   270        17           5              0              0             1.0      
   271        24           7              0              0             1.0      
   272        17           5              1              0             0.8      
   273        15           4              0              0             1.0      
   274        21           6              1              0       0.8333333333333334
   275        24           7              1              0       0.8571428571428571
   276        15           4              0              0             1.0      
   277        16           5              1              0             0.8      
   278        22           7              1              0       0.8571428571428571
   279        24           7              1              0       0.8571428571428571
   280        16           5              1              0             0.8      
   281        20           6              0              0             1.0      
   282        18           6              0              0             1.0      
   283        18           6              0              0             1.0      
   284        12           4              0              0             1.0      
   285        18           6              0              0             1.0      
   286        22           7              1              0       0.8571428571428571
   287        13           4              0              0             1.0      
   288        15           5              0              0             1.0      
   289        21           7              0              0             1.0      
   290        16           5              1              0             0.8      
   291        17           5              0              0             1.0      
   292        23           7              0              0             1.0      
   293        16           5              0              0             1.0      
   294        20           5              0              0             1.0      
   295        18           5              0              0             1.0      
   296        34          10              1              0             0.9      
   297        14           4              0              0             1.0      
   298        20           5              0              0             1.0      
   299        9            3              0              0             1.0      
   300        16           5              0              0             1.0      
   301        21           6              0              0             1.0      
   302        20           6              1              0       0.8333333333333334
   303        22           7              1              0       0.8571428571428571
   304        13           4              1              0            0.75      
   305        16           5              1              0             0.8      
   306        21           6              0              0             1.0      
   307        25           7              1              0       0.8571428571428571
   308        7            2              0              0             1.0      
   309        20           6              1              0       0.8333333333333334
   310        24           6              1              0       0.8333333333333334
   311        13           4              0              0             1.0      
   312        19           6              1              0       0.8333333333333334
   313        15           5              0              0             1.0      
   314        19           6              0              0             1.0      
   315        24           7              0              0             1.0      
   316        21           6              1              0       0.8333333333333334
   317        20           6              1              0       0.8333333333333334
   318        16           5              0              0             1.0      
   319        21           7              0              0             1.0      
   320        15           5              0              0             1.0      
   321        16           5              1              0             0.8      
   322        24           7              1              0       0.8571428571428571
   323        18           6              0              0             1.0      
   324        27           9              0              0             1.0      
   325        17           5              1              0             0.8      
   326        16           5              1              0             0.8      
   327        16           5              0              0             1.0      
   328        16           5              1              0             0.8      
   329        18           5              0              0             1.0      
   330        23           7              0              0             1.0      
   331        22           7              1              0       0.8571428571428571
   332        13           4              0              0             1.0      
   333        14           4              1              0            0.75      
   334        14           4              1              0            0.75      
   335        15           4              0              0             1.0      
   336        27           8              1              0            0.875     
   337        16           5              1              0             0.8      
   338        22           6              1              0       0.8333333333333334
   339        16           5              1              0             0.8      
   340        15           5              0              0             1.0      
   341        9            3              0              0             1.0      
   342        22           7              0              0             1.0      
   343        21           6              1              0       0.8333333333333334
   344        18           5              0              0             1.0      
   345        14           4              1              0            0.75      
   346        28           8              1              0            0.875     
   347        11           4              0              0             1.0      
   348        25           7              1              0       0.8571428571428571
   349        27           7              1              0       0.8571428571428571
   350        22           7              0              0             1.0      
   351        14           4              1              0            0.75      
   352        9            3              0              0             1.0      
   353        9            3              0              0             1.0      
   354        15           4              1              0            0.75      
   355        16           5              0              0             1.0      
   356        19           6              0              0             1.0      
   357        13           4              0              0             1.0      
   358        20           6              1              0       0.8333333333333334
   359        20           6              1              0       0.8333333333333334
   360        15           4              0              0             1.0      
   361        20           5              1              0             0.8      
   362        19           6              0              0             1.0      
   363        11           4              0              0             1.0      
   364        22           7              0              0             1.0      
   365        24           7              0              0             1.0      
   366        17           5              1              0             0.8      
   367        16           5              0              0             1.0      
   368        19           6              0              0             1.0      
   369        16           5              0              0             1.0      
   370        16           5              0              0             1.0      
   371        22           6              1              0       0.8333333333333334
   372        16           5              0              0             1.0      
   373        31           9              1              0       0.8888888888888888
   374        16           5              1              0             0.8      
   375        15           5              0              0             1.0      
   376        14           4              1              0            0.75      
   377        22           7              1              0       0.8571428571428571
   378        8            2              0              0             1.0      
   379        8            2              0              0             1.0      
   380        21           7              0              0             1.0      
   381        15           4              0              0             1.0      
   382        19           6              1              0       0.8333333333333334
   383        16           5              1              0             0.8      
   384        13           4              0              0             1.0      
   385        7            2              0              0             1.0      
   386        19           6              1              0       0.8333333333333334
   387        20           6              0              0             1.0      
   388        9            3              0              0             1.0      
   389        15           5              0              0             1.0      
   390        19           6              1              0       0.8333333333333334
   391        15           4              0              0             1.0      
   392        10           3              0              0             1.0      
   393        19           5              1              0             0.8      
   394        14           4              1              0            0.75      
   395        22           6              1              0       0.8333333333333334
   396        23           7              1              0       0.8571428571428571
   397        10           3              0              0             1.0      
   398        21           6              0              0             1.0      
   399        16           5              0              0             1.0      
   400        22           6              1              0       0.8333333333333334
   401        16           5              0              0             1.0      
   402        17           5              1              0             0.8      
   403        8            3              0              0             1.0      
   404        16           5              1              0             0.8      
   405        15           5              0              0             1.0      
   406        18           6              0              0             1.0      
   407        12           4              0              0             1.0      
   408        23           7              0              0             1.0      
   409        19           5              1              0             0.8      
   410        8            3              0              0             1.0      
   411        8            3              0              0             1.0      
   412        25           7              1              0       0.8571428571428571
   413        10           3              0              0             1.0      
   414        17           5              1              0             0.8      
   415        27           7              1              0       0.8571428571428571
   416        11           3              1              0       0.6666666666666666
   417        16           5              1              0             0.8      
   418        24           7              0              0             1.0      
   419        19           6              0              0             1.0      
   420        9            3              0              0             1.0      
   421        16           5              1              0             0.8      
   422        18           5              0              0             1.0      
   423        22           7              1              0       0.8571428571428571
   424        15           5              0              0             1.0      
   425        22           7              1              0       0.8571428571428571
   426        7            2              0              0             1.0      
   427        13           4              1              0            0.75      
   428        14           4              0              0             1.0      
   429        15           5              0              0             1.0      
   430        22           7              1              0       0.8571428571428571
   431        17           5              0              0             1.0      
   432        23           7              0              0             1.0      
   433        7            2              0              0             1.0      
   434        23           7              0              0             1.0      
   435        7            2              0              0             1.0      
   436        10           3              0              0             1.0      
   437        15           5              0              0             1.0      
   438        12           4              0              0             1.0      
   439        9            3              0              0             1.0      
   440        14           4              0              0             1.0      
   441        15           5              0              0             1.0      
   442        15           5              0              0             1.0      
   443        10           3              0              0             1.0      
   444        28           8              1              0            0.875     
   445        11           3              1              0       0.6666666666666666
   446        28           8              1              0            0.875     
   447        8            3              0              0             1.0      
   448        17           5              1              0             0.8      
   449        15           4              0              0             1.0      
   450        19           6              0              0             1.0      
   451        19           6              0              0             1.0      
   452        13           4              0              0             1.0      
   453        19           5              1              0             0.8      
   454        11           4              0              0             1.0      
   455        14           4              0              0             1.0      
   456        21           6              0              0             1.0      
   457        21           6              0              0             1.0      
   458        16           5              0              0             1.0      
   459        10           3              0              0             1.0      
   460        22           7              0              0             1.0      
   461        8            3              0              0             1.0      
   462        11           4              0              0             1.0      
   463        23           7              1              0       0.8571428571428571
   464        17           5              1              0             0.8      
   465        8            3              0              0             1.0      
   466        16           5              0              0             1.0      
   467        7            2              0              0             1.0      
   468        17           5              0              0             1.0      
   469        21           6              0              0             1.0      
   470        20           6              1              0       0.8333333333333334
   471        11           4              0              0             1.0      
   472        27           8              0              0             1.0      
   473        16           5              0              0             1.0      
   474        8            3              0              0             1.0      
   475        15           4              0              0             1.0      
   476        17           5              0              0             1.0      
   477        15           5              0              0             1.0      
   478        23           6              0              0             1.0      
   479        14           4              1              0            0.75      
   480        10           3              0              0             1.0      
   481        11           3              0              0             1.0      
   482        13           4              0              0             1.0      
   483        20           6              1              0       0.8333333333333334
   484        15           5              0              0             1.0      
   485        8            2              0              0             1.0      
   486        16           5              1              0             0.8      
   487        20           6              0              0             1.0      
   488        23           6              1              0       0.8333333333333334
   489        12           4              0              0             1.0      
   490        15           5              0              0             1.0      
   491        18           6              0              0             1.0      
   492        14           4              0              0             1.0      
   493        19           6              1              0       0.8333333333333334
   494        7            2              0              0             1.0      
   495        6            2              0              0             1.0      
   496        20           6              1              0       0.8333333333333334
   497        19           5              1              0             0.8      
   498        17           5              1              0             0.8      
   499        26           7              0              0             1.0      
   500        11           4              0              0             1.0      
   501        19           6              0              0             1.0      
   502        16           5              0              0             1.0      
   503        16           5              0              0             1.0      
   504        11           4              0              0             1.0      
   505        22           6              0              0             1.0      
   506        6            2              0              0             1.0      
   507        18           6              0              0             1.0      
   508        12           4              0              0             1.0      
   509        9            3              0              0             1.0      
   510        19           6              0              0             1.0      
   511        7            2              0              0             1.0      
   512        13           4              0              0             1.0      
   513        28           9              0              0             1.0      
   514        15           5              0              0             1.0      
   515        18           6              0              0             1.0      
   516        16           5              0              0             1.0      
   517        18           5              0              0             1.0      
   518        18           5              0              0             1.0      
   519        11           4              0              0             1.0      
   520        26           8              0              0             1.0      
   521        9            3              0              0             1.0      
   522        21           7              0              0             1.0      
   523        26           8              0              0             1.0      
   524        15           5              0              0             1.0      
   525        18           6              0              0             1.0      
   526        9            3              0              0             1.0      
   527        16           5              0              0             1.0      
   528        12           4              0              0             1.0      
   529        21           7              0              0             1.0      
   530        21           6              0              0             1.0      
   531        10           3              0              0             1.0      
   532        8            2              0              0             1.0      
   533        7            2              0              0             1.0      
   534        23           7              0              0             1.0      
   535        18           6              0              0             1.0      
   536        15           5              0              0             1.0      
   537        10           3              0              0             1.0      
   538        23           7              0              0             1.0      
   539        20           6              0              0             1.0      
   540        21           7              0              0             1.0      
   541        21           7              0              0             1.0      
   542        21           7              0              0             1.0      
   543        15           5              0              0             1.0      
   544        13           4              0              0             1.0      
   545        16           5              0              0             1.0      
   546        7            2              0              0             1.0      
   547        21           6              0              0             1.0      
   548        16           5              0              0             1.0      
   549        22           6              0              0             1.0      
   550        16           5              0              0             1.0      
   551        13           4              0              0             1.0      
   552        16           5              0              0             1.0      
