    No    Content_num  Round     cover   
   2709       6         24       1.0    
   2710       2         8        1.0    
   2711       4         18       1.0    
   2712       5         21       1.0    
   2713       6         23       1.0    
   2714       4         19       1.0    
   2715       4         18       1.0    
   2716       7         26       1.0    
   2717       6         24       1.0    
   2718       4         19       1.0    
   2719       7         27       1.0    
   2720       5         16       1.0    
   2721       5         20       1.0    
   2722       5         21       1.0    
   2723       4         17       1.0    
   2724       6         25       1.0    
   2725       5         20       1.0    
   2726       5         21       1.0    
   2727       5         22       1.0    
   2728       5         18       1.0    
   2729       6         24       1.0    
   2730       5         18       1.0    
   2731       6         21       1.0    
   2732       7         26       1.0    
   2733       4         17       1.0    
   2734       5         21       1.0    
   2735       4         14       1.0    
   2736       6         24       1.0    
   2737       4         18       1.0    
   2738       3         14       1.0    
   2739       4         15       1.0    
   2740       6         23       1.0    
   2741       5         20       1.0    
   2742       7         26       1.0    
   2743       7         25       1.0    
   2744       5         20       1.0    
   2745       4         15       1.0    
   2746       7         28       1.0    
   2747       5         21       1.0    
   2748       5         21       1.0    
   2749       6         22       1.0    
   2750       4         17       1.0    
   2751       6         25       1.0    
   2752       7         27       1.0    
   2753       6         26       1.0    
   2754       6         26       1.0    
   2755       5         20       1.0    
   2756       6         26       1.0    
   2757       5         20       1.0    
   2758       4         16       1.0    
   2759       8         31       1.0    
   2760       4         14       1.0    
   2761       5         19       1.0    
   2762       6         25       1.0    
   2763       8         27       1.0    
   2764       4         18       1.0    
   2765       3         11       1.0    
   2766       7         27       1.0    
   2767       4         18       1.0    
   2768       5         20       1.0    
   2769       2         7        1.0    
   2770       4         15       1.0    
   2771       4         16       1.0    
   2772       4         18       1.0    
   2773       7         26       1.0    
   2774       6         24       1.0    
   2775       3         13       1.0    
   2776       4         17       1.0    
   2777       7         27       1.0    
   2778       3         12       1.0    
   2779       6         24       1.0    
   2780       5         21       1.0    
   2781       7         29       1.0    
   2782       4         18       1.0    
   2783       6         23       1.0    
   2784       4         18       1.0    
   2785       4         16       1.0    
   2786       4         14       1.0    
   2787       4         16       1.0    
   2788       6         25       1.0    
   2789       4         16       1.0    
   2790       5         18       1.0    
   2791       6         22       1.0    
   2792       7         27       1.0    
   2793       5         21       1.0    
   2794       5         22       1.0    
   2795       4         16       1.0    
   2796       5         17       1.0    
   2797       4         19       1.0    
   2798       6         23       1.0    
   2799       3         10       1.0    
   2800       7         28       1.0    
   2801       3         11       1.0    
   2802       3         13       1.0    
   2803       6         22       1.0    
   2804       8         32       1.0    
   2805       5         19       1.0    
   2806       7         30       1.0    
   2807       4         15       1.0    
   2808       4         14       1.0    
   2809       3         14       1.0    
   2810       5         21       1.0    
   2811       5         21       1.0    
   2812       4         14       1.0    
   2813       5         19       1.0    
   2814       6         23       1.0    
   2815       4         18       1.0    
   2816       3         14       1.0    
   2817       4         16       1.0    
   2818       4         17       1.0    
   2819       5         19       1.0    
   2820       4         18       1.0    
   2821       6         23       1.0    
   2822       6         24       1.0    
   2823       5         20       1.0    
   2824       5         23       1.0    
   2825       6         26       1.0    
   2826       4         15       1.0    
   2827       4         19       1.0    
   2828       6         23       1.0    
   2829       6         25       1.0    
   2830       3         12       1.0    
   2831       4         16       1.0    
   2832       7         27       1.0    
   2833       3         13       1.0    
   2834       5         21       1.0    
   2835       7         26       1.0    
   2836       5         18       1.0    
   2837       5         21       1.0    
   2838       2         8        1.0    
   2839       6         23       1.0    
   2840       4         17       1.0    
   2841       3         12       1.0    
   2842       4         19       1.0    
   2843       5         20       1.0    
   2844       6         22       1.0    
   2845       4         18       1.0    
   2846       4         16       1.0    
   2847       6         26       1.0    
   2848       6         25       1.0    
   2849       5         21       1.0    
   2850       7         28       1.0    
   2851       7         27       1.0    
   2852       4         16       1.0    
   2853       5         19       1.0    
   2854       6         25       1.0    
   2855       4         16       1.0    
   2856       5         24       1.0    
   2857       6         24       1.0    
   2858       4         14       1.0    
   2859       2         9        1.0    
   2860       5         20       1.0    
   2861       6         22       1.0    
   2862       5         18       1.0    
   2863       3         12       1.0    
   2864       7         25       1.0    
   2865       7         26       1.0    
   2866       5         22       1.0    
   2867       2         9        1.0    
   2868       4         17       1.0    
   2869       5         22       1.0    
   2870       3         11       1.0    
   2871       6         25       1.0    
   2872       4         16       1.0    
   2873       7         26       1.0    
   2874       3         13       1.0    
   2875       4         17       1.0    
   2876       6         22       1.0    
   2877       7         25       1.0    
   2878       5         18       1.0    
   2879       6         25       1.0    
   2880       6         25       1.0    
   2881       6         21       1.0    
   2882       5         21       1.0    
   2883       5         21       1.0    
   2884       5         18       1.0    
   2885       5         19       1.0    
   2886       5         20       1.0    
   2887       5         19       1.0    
   2888       5         20       1.0    
   2889       2         9        1.0    
   2890       5         21       1.0    
   2891       3         14       1.0    
   2892       7         27       1.0    
   2893       3         12       1.0    
   2894       3         13       1.0    
   2895       5         20       1.0    
   2896       5         19       1.0    
   2897       4         17       1.0    
   2898       6         24       1.0    
   2899       6         23       1.0    
   2900       6         26       1.0    
   2901       7         26       1.0    
   2902       3         12       1.0    
   2903       5         21       1.0    
   2904       3         12       1.0    
   2905       3         10       1.0    
   2906       6         22       1.0    
   2907       3         11       1.0    
   2908       6         24       1.0    
   2909       4         18       1.0    
   2910       6         25       1.0    
   2911       3         13       1.0    
   2912       7         26       1.0    
   2913       4         17       1.0    
   2914       5         18       1.0    
   2915       5         22       1.0    
   2916       5         21       1.0    
   2917       4         15       1.0    
   2918       3         13       1.0    
   2919       4         16       1.0    
   2920       6         21       1.0    
   2921       7         27       1.0    
   2922       7         29       1.0    
   2923       6         24       1.0    
   2924       4         16       1.0    
   2925       6         24       1.0    
   2926       4         17       1.0    
   2927       2         10       1.0    
   2928       5         20       1.0    
   2929       5         20       1.0    
   2930       4         19       1.0    
   2931       4         15       1.0    
   2932       5         21       1.0    
   2933       4         17       1.0    
   2934       6         24       1.0    
   2935       6         25       1.0    
   2936       6         24       1.0    
   2937       3         13       1.0    
   2938       5         18       1.0    
   2939       6         24       1.0    
   2940       4         19       1.0    
   2941       5         22       1.0    
   2942       9         32       1.0    
   2943       3         11       1.0    
   2944       6         23       1.0    
   2945       5         20       1.0    
   2946       6         23       1.0    
   2947       6         26       1.0    
   2948       5         20       1.0    
   2949       6         25       1.0    
   2950       2         7        1.0    
   2951       5         21       1.0    
   2952       5         18       1.0    
   2953       5         21       1.0    
   2954       3         11       1.0    
   2955       6         22       1.0    
   2956       7         27       1.0    
   2957       7         28       1.0    
   2958       3         12       1.0    
   2959       7         30       1.0    
   2960       3         11       1.0    
   2961       4         16       1.0    
   2962       4         16       1.0    
   2963       8         32       1.0    
   2964       5         21       1.0    
   2965       4         17       1.0    
   2966       4         15       1.0    
   2967       6         25       1.0    
   2968       4         18       1.0    
   2969       6         24       1.0    
   2970       8         31       1.0    
   2971       6         23       1.0    
   2972       6         23       1.0    
   2973       4         15       1.0    
   2974       4         15       1.0    
   2975       5         18       1.0    
   2976       5         22       1.0    
   2977       3         13       1.0    
   2978       5         19       1.0    
   2979       7         25       1.0    
   2980       5         20       1.0    
   2981       5         17       1.0    
   2982       5         21       1.0    
   2983       2         9        1.0    
   2984       4         18       1.0    
   2985       2         9        1.0    
   2986       5         20       1.0    
   2987       4         18       1.0    
   2988       6         27       1.0    
   2989       6         23       1.0    
   2990       4         17       1.0    
   2991       4         19       1.0    
   2992       3         15       1.0    
   2993       8         31       1.0    
   2994       7         30       1.0    
   2995       7         26       1.0    
   2996       3         13       1.0    
   2997       5         20       1.0    
   2998       5         19       1.0    
   2999       4         17       1.0    
   3000       3         13       1.0    
   3001       6         26       1.0    
   3002       5         21       1.0    
   3003       5         22       1.0    
   3004       3         11       1.0    
   3005       4         15       1.0    
   3006       3         13       1.0    
   3007       5         21       1.0    
   3008       3         14       1.0    
   3009       7         25       1.0    
   3010       3         12       1.0    
   3011       4         17       1.0    
   3012       6         23       1.0    
   3013       5         20       1.0    
   3014       5         19       1.0    
   3015       4         15       1.0    
   3016       6         25       1.0    
   3017       5         21       1.0    
   3018       7         26       1.0    
   3019       3         13       1.0    
   3020       3         12       1.0    
   3021       3         14       1.0    
   3022       6         22       1.0    
   3023       6         20       1.0    
   3024       5         20       1.0    
   3025       5         17       1.0    
   3026       5         21       1.0    
   3027       6         23       1.0    
   3028       6         22       1.0    
   3029       7         24       1.0    
   3030       6         23       1.0    
   3031       5         21       1.0    
   3032       6         25       1.0    
   3033       5         19       1.0    
   3034       6         23       1.0    
   3035       2         7        1.0    
   3036       5         19       1.0    
   3037       8         33       1.0    
   3038       7         26       1.0    
   3039       7         24       1.0    
   3040       3         13       1.0    
   3041       5         18       1.0    
   3042       8         30       1.0    
   3043       5         19       1.0    
   3044       2         8        1.0    
   3045       5         22       1.0    
   3046       6         23       1.0    
   3047       3         12       1.0    
   3048       2         10       1.0    
   3049       5         20       1.0    
   3050       3         13       1.0    
   3051       8         30       1.0    
   3052       3         14       1.0    
   3053       3         12       1.0    
   3054       5         21       1.0    
   3055       5         21       1.0    
   3056       5         21       1.0    
   3057       5         21       1.0    
   3058       5         22       1.0    
   3059       6         24       1.0    
   3060       3         10       1.0    
   3061       8         29       1.0    
   3062       5         20       1.0    
   3063       6         25       1.0    
   3064       7         27       1.0    
   3065       4         17       1.0    
   3066       5         20       1.0    
   3067       3         10       1.0    
   3068       7         27       1.0    
   3069       5         19       1.0    
   3070       5         19       1.0    
   3071       5         19       1.0    
   3072       5         23       1.0    
   3073       4         16       1.0    
   3074       5         20       1.0    
   3075       8         32       1.0    
   3076       5         22       1.0    
   3077       3         11       1.0    
   3078       4         16       1.0    
   3079       5         18       1.0    
   3080       6         24       1.0    
   3081       5         21       1.0    
   3082       4         17       1.0    
   3083       7         28       1.0    
   3084       5         21       1.0    
   3085       7         29       1.0    
   3086       4         18       1.0    
   3087       4         17       1.0    
   3088       2         9        1.0    
   3089       5         20       1.0    
   3090       3         14       1.0    
   3091       5         20       1.0    
   3092       5         21       1.0    
   3093       3         12       1.0    
   3094       5         20       1.0    
   3095       4         17       1.0    
   3096       5         23       1.0    
   3097       4         14       1.0    
   3098       5         22       1.0    
   3099       6         23       1.0    
   3100       3         11       1.0    
   3101       4         16       1.0    
   3102       5         19       1.0    
   3103       5         22       1.0    
   3104       6         23       1.0    
   3105       5         17       1.0    
   3106       7         28       1.0    
   3107       2         8        1.0    
   3108       5         21       1.0    
   3109       4         15       1.0    
   3110       5         20       1.0    
   3111       5         22       1.0    
   3112       5         19       1.0    
   3113       6         21       1.0    
   3114       7         28       1.0    
   3115       2         9        1.0    
   3116       3         10       1.0    
   3117       2         8        1.0    
   3118       3         11       1.0    
   3119       7         28       1.0    
   3120       4         16       1.0    
   3121       2         8        1.0    
   3122       5         19       1.0    
   3123       4         16       1.0    
   3124       4         16       1.0    
   3125       2         10       1.0    
   3126       3         13       1.0    
   3127       7         26       1.0    
   3128       7         28       1.0    
   3129       7         27       1.0    
   3130       6         22       1.0    
   3131       7         29       1.0    
   3132       4         16       1.0    
   3133       7         26       1.0    
   3134       3         13       1.0    
   3135       4         17       1.0    
   3136       4         15       1.0    
   3137       5         19       1.0    
   3138       6         24       1.0    
   3139       5         21       1.0    
   3140       3         13       1.0    
   3141       4         16       1.0    
   3142       4         18       1.0    
   3143       4         17       1.0    
   3144       3         14       1.0    
   3145       5         17       1.0    
   3146       6         25       1.0    
   3147       6         27       1.0    
   3148       2         7        1.0    
   3149       6         21       1.0    
   3150       4         20       1.0    
   3151       8         31       1.0    
   3152       7         25       1.0    
   3153       3         12       1.0    
   3154       7         30       1.0    
   3155       7         26       1.0    
   3156       4         19       1.0    
   3157       5         19       1.0    
   3158       3         12       1.0    
   3159       5         21       1.0    
   3160       8         30       1.0    
   3161       4         16       1.0    
   3162       4         16       1.0    
   3163       8         32       1.0    
   3164       5         21       1.0    
   3165       6         25       1.0    
   3166       5         21       1.0    
   3167       4         14       1.0    
   3168       5         21       1.0    
   3169       9         35       1.0    
   3170       4         16       1.0    
   3171       6         23       1.0    
   3172       2         9        1.0    
   3173       3         13       1.0    
   3174       4         17       1.0    
   3175       5         22       1.0    
   3176       4         19       1.0    
   3177       3         14       1.0    
   3178       3         12       1.0    
   3179       6         24       1.0    
   3180       5         20       1.0    
   3181       2         8        1.0    
   3182       3         14       1.0    
   3183       2         10       1.0    
   3184       7         30       1.0    
   3185       5         20       1.0    
   3186       5         21       1.0    
   3187       7         27       1.0    
   3188       5         16       1.0    
   3189       5         23       1.0    
   3190       6         23       1.0    
   3191       4         17       1.0    
   3192       4         16       1.0    
   3193       7         26       1.0    
   3194       5         21       1.0    
   3195       4         16       1.0    
   3196       5         18       1.0    
   3197       5         20       1.0    
   3198       5         23       1.0    
   3199       6         22       1.0    
   3200       6         24       1.0    
   3201       3         11       1.0    
   3202       5         20       1.0    
   3203       2         9        1.0    
   3204       3         14       1.0    
   3205       3         14       1.0    
   3206       5         23       1.0    
   3207       6         23       1.0    
   3208       5         20       1.0    
   3209       6         23       1.0    
   3210       8         30       1.0    
   3211       4         18       1.0    
   3212       7         28       1.0    
   3213       3         13       1.0    
   3214       6         26       1.0    
   3215       7         26       1.0    
   3216       4         18       1.0    
   3217       6         21       1.0    
   3218       5         21       1.0    
   3219       3         14       1.0    
   3220       5         21       1.0    
   3221       6         22       1.0    
   3222       5         21       1.0    
   3223       5         21       1.0    
   3224       7         28       1.0    
   3225       6         24       1.0    
   3226       4         16       1.0    
   3227       4         15       1.0    
   3228       4         17       1.0    
   3229       7         28       1.0    
   3230       6         27       1.0    
   3231       4         18       1.0    
   3232       6         23       1.0    
   3233       4         17       1.0    
   3234       4         19       1.0    
   3235       2         9        1.0    
   3236       5         20       1.0    
   3237       5         19       1.0    
   3238       5         21       1.0    
   3239       5         18       1.0    
   3240       4         16       1.0    
   3241       4         14       1.0    
   3242       6         23       1.0    
   3243       4         16       1.0    
   3244       7         26       1.0    
   3245       3         13       1.0    
   3246       8         30       1.0    
   3247       5         22       1.0    
   3248       7         28       1.0    
   3249       7         27       1.0    
   3250       3         12       1.0    
   3251       3         12       1.0    
   3252       5         19       1.0    
   3253       6         20       1.0    
   3254       5         20       1.0    
   3255       3         11       1.0    
   3256       4         17       1.0    
   3257       6         25       1.0    
   3258       4         18       1.0    
   3259       2         9        1.0    
   3260       6         24       1.0    
   3261       3         14       1.0    
   3262       7         27       1.0    
   3263       6         20       1.0    
   3264       6         25       1.0    
   3265       5         21       1.0    
   3266       3         13       1.0    
   3267       3         12       1.0    
   3268       5         22       1.0    
   3269       4         17       1.0    
   3270       6         25       1.0    
   3271       4         16       1.0    
   3272       5         19       1.0    
   3273       3         13       1.0    
   3274       7         26       1.0    
   3275       4         17       1.0    
   3276       5         21       1.0    
   3277       7         28       1.0    
   3278       5         19       1.0    
   3279       5         19       1.0    
   3280       5         21       1.0    
   3281       5         21       1.0    
   3282       5         18       1.0    
   3283       3         11       1.0    
   3284       5         21       1.0    
   3285       3         13       1.0    
   3286       5         20       1.0    
   3287       4         15       1.0    
   3288       5         17       1.0    
   3289       4         14       1.0    
   3290       4         20       1.0    
   3291       5         20       1.0    
   3292       4         16       1.0    
   3293       7         26       1.0    
   3294       4         18       1.0    
   3295       5         21       1.0    
   3296       5         22       1.0    
   3297       4         16       1.0    
   3298       6         20       1.0    
   3299       4         16       1.0    
   3300       5         19       1.0    
   3301       7         26       1.0    
   3302       2         10       1.0    
   3303       3         12       1.0    
   3304       4         16       1.0    
   3305       5         18       1.0    
   3306       5         21       1.0    
   3307       4         20       1.0    
   3308       6         25       1.0    
   3309       6         26       1.0    
   3310       6         22       1.0    
   3311       3         15       1.0    
   3312       5         19       1.0    
   3313       5         22       1.0    
   3314       5         18       1.0    
   3315       6         23       1.0    
   3316       7         26       1.0    
   3317       5         22       1.0    
   3318       6         24       1.0    
   3319       5         22       1.0    
   3320       5         20       1.0    
   3321       7         26       1.0    
   3322       7         28       1.0    
   3323       6         26       1.0    
   3324       6         21       1.0    
   3325       2         7        1.0    
   3326       4         16       1.0    
   3327       8         30       1.0    
   3328       6         24       1.0    
   3329       5         18       1.0    
   3330       3         12       1.0    
   3331       4         17       1.0    
   3332       7         26       1.0    
   3333       5         20       1.0    
   3334       5         19       1.0    
   3335       5         22       1.0    
   3336       4         20       1.0    
   3337       5         19       1.0    
   3338       6         27       1.0    
   3339       8         31       1.0    
   3340       6         22       1.0    
   3341       5         21       1.0    
   3342       4         17       1.0    
   3343       8         30       1.0    
   3344       5         19       1.0    
   3345       5         19       1.0    
   3346       4         17       1.0    
   3347       7         28       1.0    
   3348       5         21       1.0    
   3349       5         20       1.0    
   3350       6         24       1.0    
   3351       7         27       1.0    
   3352       4         17       1.0    
   3353       4         15       1.0    
   3354       5         19       1.0    
   3355       6         26       1.0    
   3356       6         24       1.0    
   3357       5         21       1.0    
   3358       7         25       1.0    
   3359       7         27       1.0    
   3360       2         9        1.0    
   3361       5         22       1.0    
   3362       5         21       1.0    
   3363       4         17       1.0    
   3364       4         16       1.0    
   3365       8         30       1.0    
   3366       5         19       1.0    
   3367       8         32       1.0    
   3368       5         22       1.0    
   3369       7         26       1.0    
   3370       2         9        1.0    
   3371       5         21       1.0    
   3372       3         11       1.0    
   3373       4         16       1.0    
   3374       4         16       1.0    
   3375       5         21       1.0    
   3376       4         15       1.0    
   3377       4         17       1.0    
   3378       5         22       1.0    
   3379       8         31       1.0    
   3380       7         26       1.0    
   3381       6         23       1.0    
   3382       4         14       1.0    
   3383       5         19       1.0    
   3384       7         27       1.0    
   3385       5         20       1.0    
   3386       3         12       1.0    
   3387       4         17       1.0    
   3388       6         21       1.0    
   3389       6         22       1.0    
   3390       3         10       1.0    
   3391       7         29       1.0    
   3392       6         22       1.0    
   3393       5         22       1.0    
   3394       5         21       1.0    
   3395       4         14       1.0    
   3396       2         9        1.0    
   3397       6         27       1.0    
   3398       7         26       1.0    
   3399       6         26       1.0    
   3400       6         24       1.0    
   3401       3         11       1.0    
   3402       2         7        1.0    
   3403       4         17       1.0    
   3404       2         8        1.0    
   3405       6         26       1.0    
   3406       4         13       1.0    
   3407       6         24       1.0    
   3408       7         27       1.0    
   3409       5         25       1.0    
   3410       4         17       1.0    
   3411       4         15       1.0    
   3412       6         24       1.0    
   3413       6         24       1.0    
   3414       7         28       1.0    
   3415       3         11       1.0    
   3416       5         20       1.0    
   3417       4         19       1.0    
   3418       4         13       1.0    
   3419       3         11       1.0    
   3420       7         27       1.0    
   3421       5         18       1.0    
   3422       4         18       1.0    
   3423       5         18       1.0    
   3424       7         29       1.0    
   3425       4         18       1.0    
   3426       7         27       1.0    
   3427       5         22       1.0    
   3428       5         19       1.0    
   3429       3         11       1.0    
   3430       6         24       1.0    
   3431       5         18       1.0    
   3432       6         24       1.0    
   3433       5         20       1.0    
   3434       6         24       1.0    
   3435       7         25       1.0    
   3436       7         27       1.0    
   3437       4         19       1.0    
   3438       5         21       1.0    
   3439       5         20       1.0    
   3440       4         16       1.0    
   3441       4         15       1.0    
   3442       5         21       1.0    
   3443       4         16       1.0    
   3444       5         21       1.0    
   3445       7         27       1.0    
   3446       4         13       1.0    
   3447       5         19       1.0    
   3448       5         21       1.0    
   3449       3         11       1.0    
   3450       8         32       1.0    
   3451       5         20       1.0    
   3452       3         15       1.0    
   3453       5         18       1.0    
   3454       2         7        1.0    
   3455       5         23       1.0    
   3456       6         24       1.0    
   3457       3         10       1.0    
   3458       4         17       1.0    
   3459       2         9        1.0    
   3460       4         17       1.0    
   3461       4         16       1.0    
   3462       5         23       1.0    
   3463       5         19       1.0    
   3464       4         16       1.0    
   3465       3         13       1.0    
   3466       3         11       1.0    
   3467       6         22       1.0    
   3468       4         16       1.0    
   3469       7         24       1.0    
   3470       4         17       1.0    
   3471       6         22       1.0    
   3472       6         22       1.0    
   3473       4         16       1.0    
   3474       6         24       1.0    
   3475       5         19       1.0    
   3476       3         12       1.0    
   3477       5         20       1.0    
   3478       6         25       1.0    
   3479       5         21       1.0    
   3480       3         11       1.0    
   3481       6         24       1.0    
   3482       5         21       1.0    
   3483       6         24       1.0    
   3484       2         7        1.0    
   3485       2         10       1.0    
   3486       6         23       1.0    
   3487       8         30       1.0    
   3488       4         17       1.0    
   3489       3         13       1.0    
   3490       4         16       1.0    
   3491       4         19       1.0    
   3492       6         26       1.0    
   3493       4         18       1.0    
   3494       5         20       1.0    
   3495       4         15       1.0    
   3496       4         16       1.0    
   3497       3         11       1.0    
   3498       6         25       1.0    
   3499       6         26       1.0    
   3500       4         18       1.0    
   3501       2         8        1.0    
   3502       2         9        1.0    
   3503       6         24       1.0    
   3504       8         28       1.0    
   3505       4         16       1.0    
   3506       6         24       1.0    
   3507       7         26       1.0    
   3508       5         22       1.0    
   3509       5         21       1.0    
   3510       6         23       1.0    
   3511       4         17       1.0    
   3512       5         20       1.0    
   3513       6         24       1.0    
   3514       5         20       1.0    
   3515       5         21       1.0    
   3516       6         27       1.0    
   3517       4         17       1.0    
   3518       5         20       1.0    
   3519       3         11       1.0    
   3520       7         29       1.0    
   3521       4         14       1.0    
   3522       4         17       1.0    
   3523       7         29       1.0    
   3524       4         16       1.0    
   3525       6         22       1.0    
   3526       2         9        1.0    
   3527       5         21       1.0    
   3528       6         23       1.0    
   3529       4         16       1.0    
   3530       7         27       1.0    
   3531       6         23       1.0    
   3532       5         21       1.0    
   3533       6         23       1.0    
   3534       5         22       1.0    
   3535       4         17       1.0    
   3536       4         17       1.0    
   3537       5         20       1.0    
   3538       5         21       1.0    
   3539       5         21       1.0    
   3540       4         19       1.0    
   3541       6         24       1.0    
   3542       4         17       1.0    
   3543       4         14       1.0    
   3544       5         20       1.0    
   3545       2         7        1.0    
   3546       7         29       1.0    
   3547       5         20       1.0    
   3548       4         18       1.0    
   3549       5         19       1.0    
   3550       5         18       1.0    
   3551       6         27       1.0    
   3552       2         7        1.0    
   3553       7         26       1.0    
   3554       6         22       1.0    
   3555       4         17       1.0    
   3556       3         12       1.0    
   3557       6         26       1.0    
   3558       5         16       1.0    
   3559       7         30       1.0    
   3560       4         19       1.0    
   3561       4         15       1.0    
   3562       7         27       1.0    
   3563       4         15       1.0    
   3564       5         21       1.0    
   3565       4         16       1.0    
   3566       2         7        1.0    
   3567       2         9        1.0    
   3568       6         24       1.0    
   3569       6         23       1.0    
   3570       4         15       1.0    
   3571       4         14       1.0    
   3572       6         25       1.0    
   3573       6         23       1.0    
   3574       2         9        1.0    
   3575       5         18       1.0    
   3576       2         8        1.0    
   3577       5         17       1.0    
   3578       6         23       1.0    
   3579       6         26       1.0    
   3580       6         26       1.0    
   3581       3         12       1.0    
   3582       4         16       1.0    
   3583       5         21       1.0    
   3584       3         15       1.0    
   3585       3         13       1.0    
   3586       6         21       1.0    
   3587       5         19       1.0    
   3588       5         21       1.0    
   3589       6         22       1.0    
   3590       5         21       1.0    
   3591       8         32       1.0    
   3592       6         24       1.0    
   3593       3         14       1.0    
   3594       5         22       1.0    
   3595       2         8        1.0    
   3596       6         26       1.0    
   3597       5         21       1.0    
   3598       5         20       1.0    
   3599       6         25       1.0    
   3600       5         18       1.0    
   3601       7         25       1.0    
   3602       8         30       1.0    
   3603       4         16       1.0    
   3604       4         16       1.0    
   3605       4         16       1.0    
   3606       3         12       1.0    
   3607       4         17       1.0    
   3608       6         24       1.0    
   3609       4         15       1.0    
   3610       3         13       1.0    
   3611       5         21       1.0    
   3612       6         21       1.0    
   3613       6         26       1.0    
   3614       3         11       1.0    
   3615       4         17       1.0    
   3616       6         22       1.0    
   3617       7         26       1.0    
   3618       4         16       1.0    
   3619       4         15       1.0    
   3620       7         25       1.0    
   3621       7         28       1.0    
   3622       5         21       1.0    
   3623       7         28       1.0    
   3624       8         31       1.0    
   3625       5         21       1.0    
   3626       5         20       1.0    
   3627       6         25       1.0    
   3628       7         28       1.0    
   3629       5         21       1.0    
   3630       5         21       1.0    
   3631       5         21       1.0    
   3632       2         9        1.0    
   3633       6         24       1.0    
   3634       4         19       1.0    
   3635       5         22       1.0    
   3636       7         26       1.0    
   3637       4         18       1.0    
   3638       4         15       1.0    
   3639       8         31       1.0    
   3640       3         11       1.0    
   3641       5         18       1.0    
   3642       6         22       1.0    
   3643       7         25       1.0    
   3644       7         28       1.0    
   3645       6         22       1.0    
   3646       4         15       1.0    
   3647       5         22       1.0    
   3648       3         14       1.0    
   3649       2         10       1.0    
   3650       6         25       1.0    
   3651       6         26       1.0    
   3652       5         21       1.0    
   3653       4         17       1.0    
   3654       6         22       1.0    
   3655       8         28       1.0    
   3656       5         19       1.0    
   3657       3         12       1.0    
   3658       4         17       1.0    
   3659       7         29       1.0    
   3660       4         16       1.0    
   3661       3         13       1.0    
   3662       5         19       1.0    
   3663       4         17       1.0    
   3664       3         11       1.0    
   3665       5         21       1.0    
   3666       8         31       1.0    
   3667       2         7        1.0    
   3668       4         16       1.0    
   3669       5         20       1.0    
   3670       5         19       1.0    
   3671       5         21       1.0    
   3672       3         12       1.0    
   3673       4         16       1.0    
   3674       4         19       1.0    
   3675       6         23       1.0    
   3676       6         23       1.0    
   3677       4         15       1.0    
   3678       6         22       1.0    
   3679       9         34       1.0    
   3680       5         19       1.0    
   3681       5         20       1.0    
   3682       4         15       1.0    
   3683       7         31       1.0    
   3684       8         29       1.0    
   3685       4         16       1.0    
   3686       6         20       1.0    
   3687       7         26       1.0    
   3688       7         26       1.0    
   3689       4         17       1.0    
   3690       4         18       1.0    
   3691       9         38       1.0    
   3692       4         18       1.0    
   3693       2         7        1.0    
   3694       5         21       1.0    
   3695       6         24       1.0    
   3696       4         18       1.0    
   3697       8         32       1.0    
   3698       5         20       1.0    
   3699       6         23       1.0    
   3700       4         16       1.0    
   3701       2         7        1.0    
   3702       5         23       1.0    
   3703       4         16       1.0    
   3704       8         31       1.0    
   3705       3         13       1.0    
   3706       3         12       1.0    
   3707       5         22       1.0    
   3708       5         19       1.0    
   3709       2         10       1.0    
   3710       5         16       1.0    
   3711       4         17       1.0    
   3712       2         9        1.0    
   3713       5         23       1.0    
   3714       5         20       1.0    
   3715       2         9        1.0    
   3716       6         25       1.0    
   3717       5         21       1.0    
   3718       4         15       1.0    
   3719       3         12       1.0    
   3720       2         7        1.0    
   3721       4         16       1.0    
   3722       6         21       1.0    
   3723       4         18       1.0    
   3724       4         14       1.0    
   3725       6         22       1.0    
   3726       7         28       1.0    
   3727       8         32       1.0    
   3728       6         24       1.0    
   3729       2         10       1.0    
   3730       5         17       1.0    
   3731       5         20       1.0    
   3732       3         14       1.0    
   3733       4         15       1.0    
   3734       4         16       1.0    
   3735       6         23       1.0    
   3736       5         21       1.0    
   3737       4         17       1.0    
   3738       3         12       1.0    
   3739       3         12       1.0    
   3740       2         9        1.0    
   3741       2         9        1.0    
   3742       5         18       1.0    
   3743       5         19       1.0    
   3744       5         21       1.0    
   3745       3         14       1.0    
   3746       5         20       1.0    
   3747       2         7        1.0    
   3748       6         25       1.0    
   3749       5         21       1.0    
   3750       5         23       1.0    
   3751       5         19       1.0    
   3752       3         14       1.0    
   3753       5         20       1.0    
   3754       2         9        1.0    
   3755       9         31       1.0    
   3756       5         22       1.0    
   3757       7         26       1.0    
   3758       7         28       1.0    
   3759       4         15       1.0    
   3760       6         25       1.0    
   3761       5         22       1.0    
   3762       6         25       1.0    
   3763       4         16       1.0    
   3764       5         19       1.0    
   3765       6         23       1.0    
   3766       6         21       1.0    
   3767       4         15       1.0    
   3768       6         22       1.0    
   3769       3         15       1.0    
   3770       4         15       1.0    
   3771       4         20       1.0    
   3772       6         26       1.0    
   3773       7         27       1.0    
   3774       7         24       1.0    
   3775       6         24       1.0    
   3776       3         14       1.0    
   3777       5         20       1.0    
   3778       4         15       1.0    
   3779       4         17       1.0    
   3780       5         18       1.0    
   3781       4         18       1.0    
   3782       8         30       1.0    
   3783       6         24       1.0    
